customer_id,age,gender,loyalty_tier,signup_year,preferred_store
CUST008383,58,M,Silver,2020,Houston-Heights
CUST008384,27,F,Gold,2022,Houston-Heights
CUST008385,35,F,Bronze,2021,NYC-Manhattan
CUST008386,42,F,Bronze,2022,NYC-Brooklyn
CUST008387,40,F,Gold,2023,Chicago-Loop
CUST008388,59,F,Bronze,2022,Miami-Brickell
CUST008389,44,F,Bronze,2023,NYC-Brooklyn
CUST008390,56,F,Bronze,2023,Houston-Galleria
CUST008391,32,F,Platinum,2021,Miami-Brickell
CUST008392,27,M,Silver,2022,NYC-Brooklyn
CUST008393,34,F,Bronze,2022,Miami-Brickell
CUST008394,21,F,Bronze,2021,Miami-Brickell
CUST008395,44,F,Bronze,2022,Chicago-Loop
CUST008396,32,F,Bronze,2021,NYC-Brooklyn
CUST008397,28,F,Platinum,2020,Houston-Heights
CUST008398,44,F,Bronze,2023,NYC-Brooklyn
CUST008399,21,M,Silver,2021,LA-Pasadena
CUST008400,48,F,Gold,2021,NYC-Manhattan
CUST008401,31,F,Bronze,2022,LA-Pasadena
CUST008402,54,F,Bronze,2022,LA-Pasadena
CUST008403,32,M,Bronze,2023,Chicago-Loop
CUST008404,46,M,Silver,2020,NYC-Brooklyn
CUST008405,40,M,Bronze,2023,NYC-Brooklyn
CUST008406,48,M,Bronze,2020,Miami-Brickell
CUST008407,39,M,Bronze,2020,Phoenix-Central
CUST008408,18,M,Bronze,2020,Chicago-Oak Park
CUST008409,52,M,Bronze,2021,LA-Pasadena
CUST008410,36,F,Bronze,2023,Houston-Heights
CUST008411,49,M,Gold,2021,Houston-Heights
CUST008412,47,M,Platinum,2022,LA-Downtown
CUST008413,27,F,Gold,2022,LA-Pasadena
CUST008414,25,M,Bronze,2021,LA-Downtown
CUST008415,47,F,Bronze,2022,NYC-Manhattan
CUST008416,33,F,Bronze,2023,Chicago-Loop
CUST008417,51,M,Bronze,2022,Phoenix-Central
CUST008418,35,F,Platinum,2021,Houston-Heights
CUST008419,52,M,Silver,2021,Chicago-Oak Park
CUST008420,43,M,Bronze,2022,Houston-Galleria
CUST008421,42,F,Silver,2021,Miami-Brickell
CUST008422,32,M,Bronze,2020,Chicago-Loop
CUST008423,41,F,Silver,2020,Houston-Heights
CUST008424,54,F,Bronze,2020,NYC-Brooklyn
CUST008425,37,M,Gold,2023,Houston-Galleria
CUST008426,45,M,Platinum,2021,Chicago-Loop
CUST008427,38,F,Bronze,2020,NYC-Manhattan
CUST008428,39,M,Silver,2022,Houston-Galleria
CUST008429,62,F,Bronze,2022,LA-Downtown
CUST008430,54,F,Gold,2022,NYC-Manhattan
CUST008431,39,F,Bronze,2022,LA-Pasadena
CUST008432,41,M,Platinum,2020,Houston-Galleria
CUST008433,28,M,Gold,2022,NYC-Brooklyn
CUST008434,35,F,Bronze,2021,Miami-Brickell
CUST008435,42,F,Bronze,2023,NYC-Brooklyn
CUST008436,49,Other,Silver,2022,LA-Downtown
CUST008437,48,F,Bronze,2022,NYC-Manhattan
CUST008438,22,M,Bronze,2021,LA-Downtown
CUST008439,51,M,Silver,2022,NYC-Brooklyn
CUST008440,36,F,Silver,2022,Chicago-Loop
CUST008441,24,F,Silver,2022,Miami-Brickell
CUST008442,56,F,Bronze,2023,Houston-Heights
CUST008443,58,F,Bronze,2021,Miami-Brickell
CUST008444,41,F,Bronze,2021,Chicago-Loop
CUST008445,47,F,Silver,2021,NYC-Manhattan
CUST008446,48,F,Bronze,2020,NYC-Brooklyn
CUST008447,57,F,Bronze,2022,LA-Pasadena
CUST008448,48,F,Platinum,2023,Houston-Heights
CUST008449,19,F,Gold,2021,NYC-Brooklyn
CUST008450,66,F,Bronze,2020,Chicago-Oak Park
CUST008451,52,F,Gold,2020,Miami-Brickell
CUST008452,30,F,Bronze,2022,Houston-Heights
CUST008453,23,F,Silver,2023,Chicago-Oak Park
CUST008454,45,F,Bronze,2022,LA-Downtown
CUST008455,34,F,Bronze,2022,LA-Pasadena
CUST008456,42,M,Gold,2023,Miami-Brickell
CUST008457,48,F,Silver,2023,Chicago-Loop
CUST008458,30,F,Bronze,2021,NYC-Brooklyn
CUST008459,22,F,Gold,2022,LA-Pasadena
CUST008460,43,F,Bronze,2022,Miami-Brickell
CUST008461,30,F,Bronze,2021,LA-Pasadena
CUST008462,40,F,Bronze,2022,NYC-Manhattan
CUST008463,19,F,Silver,2022,Houston-Heights
CUST008464,34,F,Silver,2020,LA-Downtown
CUST008465,48,F,Bronze,2020,Chicago-Oak Park
CUST008466,46,F,Silver,2022,NYC-Brooklyn
CUST008467,26,M,Silver,2020,Chicago-Loop
CUST008468,21,M,Bronze,2022,Phoenix-Central
CUST008469,38,F,Bronze,2020,NYC-Manhattan
CUST008470,45,F,Bronze,2023,Houston-Galleria
CUST008471,43,M,Silver,2022,NYC-Manhattan
CUST008472,30,F,Gold,2021,Chicago-Oak Park
CUST008473,42,F,Bronze,2023,Miami-Brickell
CUST008474,59,M,Bronze,2020,Miami-Brickell
CUST008475,40,F,Silver,2023,LA-Pasadena
CUST008476,18,M,Bronze,2023,NYC-Brooklyn
CUST008477,40,M,Silver,2022,LA-Downtown
CUST008478,66,F,Bronze,2023,LA-Pasadena
CUST008479,19,F,Bronze,2023,LA-Pasadena
CUST008480,38,M,Bronze,2022,NYC-Manhattan
CUST008481,34,F,Platinum,2020,Chicago-Loop
CUST008482,39,F,Bronze,2020,Chicago-Loop
CUST008483,40,F,Bronze,2020,NYC-Brooklyn
CUST008484,53,M,Bronze,2022,NYC-Manhattan
CUST008485,39,M,Silver,2020,NYC-Manhattan
CUST008486,55,F,Silver,2022,LA-Downtown
CUST008487,36,F,Silver,2021,Chicago-Loop
CUST008488,33,F,Silver,2023,NYC-Brooklyn
CUST008489,28,M,Bronze,2020,Miami-Brickell
CUST008490,18,F,Bronze,2022,Chicago-Oak Park
CUST008491,41,Other,Bronze,2020,Houston-Heights
CUST008492,66,M,Bronze,2022,LA-Downtown
CUST008493,44,M,Silver,2021,LA-Pasadena
CUST008494,47,F,Silver,2022,NYC-Manhattan
CUST008495,32,F,Platinum,2020,Chicago-Loop
CUST008496,34,M,Silver,2022,Houston-Galleria
CUST008497,51,M,Silver,2022,NYC-Brooklyn
CUST008498,66,F,Platinum,2023,NYC-Brooklyn
CUST008499,58,F,Bronze,2020,NYC-Brooklyn
CUST008500,49,M,Bronze,2020,LA-Downtown
CUST008501,38,M,Silver,2023,NYC-Manhattan
CUST008502,40,M,Silver,2022,Chicago-Oak Park
CUST008503,27,F,Gold,2022,LA-Downtown
CUST008504,18,F,Silver,2021,Miami-Brickell
CUST008505,22,F,Gold,2022,Phoenix-Central
CUST008506,38,F,Bronze,2021,Phoenix-Central
CUST008507,33,F,Gold,2023,Chicago-Loop
CUST008508,18,F,Bronze,2021,Phoenix-Central
CUST008509,37,M,Bronze,2022,Chicago-Oak Park
CUST008510,33,M,Bronze,2021,Houston-Galleria
CUST008511,21,M,Silver,2021,Miami-Brickell
CUST008512,32,M,Bronze,2021,LA-Downtown
CUST008513,33,F,Bronze,2022,Chicago-Oak Park
CUST008514,29,F,Silver,2022,Chicago-Oak Park
CUST008515,50,M,Bronze,2022,Miami-Brickell
CUST008516,18,F,Bronze,2023,Houston-Heights
CUST008517,18,F,Silver,2020,NYC-Brooklyn
CUST008518,38,F,Gold,2023,NYC-Brooklyn
CUST008519,39,M,Silver,2023,NYC-Brooklyn
CUST008520,43,Other,Bronze,2022,Miami-Brickell
CUST008521,30,F,Gold,2022,Houston-Galleria
CUST008522,25,F,Gold,2023,Phoenix-Central
CUST008523,37,F,Bronze,2023,Chicago-Oak Park
CUST008524,31,F,Bronze,2021,Chicago-Oak Park
CUST008525,59,M,Bronze,2022,NYC-Manhattan
CUST008526,33,F,Silver,2022,Chicago-Loop
CUST008527,37,M,Gold,2020,Houston-Heights
CUST008528,72,F,Bronze,2021,Houston-Heights
CUST008529,35,M,Bronze,2022,LA-Pasadena
CUST008530,45,M,Bronze,2022,Miami-Brickell
CUST008531,47,F,Silver,2022,NYC-Brooklyn
CUST008532,48,F,Gold,2023,LA-Downtown
CUST008533,42,F,Gold,2023,Houston-Galleria
CUST008534,40,F,Platinum,2021,NYC-Manhattan
CUST008535,39,F,Bronze,2021,Chicago-Oak Park
CUST008536,29,F,Silver,2022,Houston-Galleria
CUST008537,42,F,Gold,2021,LA-Downtown
CUST008538,66,F,Silver,2023,LA-Pasadena
CUST008539,54,F,Platinum,2022,Chicago-Loop
CUST008540,42,M,Bronze,2021,LA-Downtown
CUST008541,49,M,Bronze,2020,Phoenix-Central
CUST008542,25,M,Bronze,2022,Chicago-Loop
CUST008543,34,F,Gold,2021,NYC-Brooklyn
CUST008544,51,F,Bronze,2020,Houston-Galleria
CUST008545,58,M,Gold,2021,Chicago-Oak Park
CUST008546,27,M,Bronze,2022,NYC-Brooklyn
CUST008547,31,M,Silver,2022,NYC-Manhattan
CUST008548,68,F,Silver,2020,Chicago-Loop
CUST008549,39,M,Bronze,2022,Miami-Brickell
CUST008550,63,F,Bronze,2022,Chicago-Loop
CUST008551,40,F,Silver,2023,LA-Pasadena
CUST008552,41,F,Platinum,2020,LA-Downtown
CUST008553,33,F,Bronze,2021,Houston-Heights
CUST008554,51,Other,Bronze,2023,NYC-Manhattan
CUST008555,57,F,Gold,2021,Chicago-Oak Park
CUST008556,23,F,Bronze,2023,LA-Downtown
CUST008557,33,F,Bronze,2022,NYC-Manhattan
CUST008558,50,F,Gold,2020,NYC-Manhattan
CUST008559,36,M,Silver,2022,Chicago-Loop
CUST008560,31,M,Bronze,2021,NYC-Manhattan
CUST008561,52,F,Platinum,2023,Miami-Brickell
CUST008562,53,F,Silver,2020,Chicago-Oak Park
CUST008563,31,F,Bronze,2023,Chicago-Loop
CUST008564,40,M,Bronze,2022,Miami-Brickell
CUST008565,21,F,Gold,2022,Houston-Heights
CUST008566,25,F,Silver,2022,LA-Pasadena
CUST008567,39,F,Silver,2023,Phoenix-Central
CUST008568,38,F,Bronze,2023,Phoenix-Central
CUST008569,24,M,Bronze,2023,NYC-Manhattan
CUST008570,27,M,Silver,2023,LA-Pasadena
CUST008571,23,F,Bronze,2021,Phoenix-Central
CUST008572,44,M,Gold,2020,Houston-Galleria
CUST008573,18,F,Bronze,2021,Miami-Brickell
CUST008574,23,M,Bronze,2023,Chicago-Loop
CUST008575,18,Other,Bronze,2023,NYC-Brooklyn
CUST008576,43,M,Gold,2021,Miami-Brickell
CUST008577,18,F,Bronze,2021,LA-Pasadena
CUST008578,38,F,Bronze,2022,Houston-Galleria
CUST008579,60,F,Silver,2022,Chicago-Loop
CUST008580,61,F,Silver,2022,Chicago-Oak Park
CUST008581,18,M,Gold,2023,Miami-Brickell
CUST008582,42,M,Bronze,2022,LA-Pasadena
CUST008583,24,M,Bronze,2022,Miami-Brickell
CUST008584,21,F,Gold,2022,Phoenix-Central
CUST008585,36,F,Bronze,2022,NYC-Manhattan
CUST008586,55,M,Silver,2022,Miami-Brickell
CUST008587,46,F,Bronze,2022,Houston-Galleria
CUST008588,27,M,Gold,2023,LA-Downtown
CUST008589,47,M,Gold,2023,Chicago-Oak Park
CUST008590,18,M,Bronze,2022,NYC-Brooklyn
CUST008591,27,F,Bronze,2021,Phoenix-Central
CUST008592,26,M,Bronze,2023,Miami-Brickell
CUST008593,39,F,Bronze,2022,Miami-Brickell
CUST008594,35,F,Bronze,2021,Houston-Heights
CUST008595,36,F,Bronze,2022,Phoenix-Central
CUST008596,35,M,Silver,2021,NYC-Manhattan
CUST008597,38,F,Bronze,2023,Miami-Brickell
CUST008598,45,F,Bronze,2021,LA-Downtown
CUST008599,40,F,Platinum,2021,Miami-Brickell
CUST008600,34,M,Bronze,2023,Houston-Heights
CUST008601,43,M,Platinum,2021,Houston-Galleria
CUST008602,49,M,Silver,2022,Miami-Brickell
CUST008603,30,M,Bronze,2021,NYC-Brooklyn
CUST008604,37,F,Silver,2021,NYC-Manhattan
CUST008605,54,M,Platinum,2020,NYC-Brooklyn
CUST008606,22,F,Gold,2020,NYC-Brooklyn
CUST008607,63,F,Bronze,2022,NYC-Manhattan
CUST008608,19,F,Bronze,2022,NYC-Brooklyn
CUST008609,33,F,Bronze,2023,Chicago-Oak Park
CUST008610,24,M,Bronze,2021,Miami-Brickell
CUST008611,68,M,Bronze,2020,NYC-Manhattan
CUST008612,30,F,Gold,2022,Miami-Brickell
CUST008613,30,F,Silver,2020,NYC-Brooklyn
CUST008614,32,F,Gold,2021,Houston-Galleria
CUST008615,39,F,Silver,2022,Chicago-Loop
CUST008616,33,F,Bronze,2022,Chicago-Loop
CUST008617,36,Other,Bronze,2021,LA-Pasadena
CUST008618,18,M,Silver,2023,Chicago-Oak Park
CUST008619,38,M,Bronze,2021,LA-Pasadena
CUST008620,38,M,Bronze,2020,Houston-Galleria
CUST008621,52,F,Bronze,2021,Houston-Galleria
CUST008622,56,M,Bronze,2023,Phoenix-Central
CUST008623,35,M,Bronze,2021,Chicago-Oak Park
CUST008624,49,Other,Bronze,2021,Houston-Galleria
CUST008625,22,M,Gold,2020,NYC-Brooklyn
CUST008626,48,M,Silver,2022,Houston-Galleria
CUST008627,29,M,Gold,2021,Chicago-Oak Park
CUST008628,21,M,Gold,2021,Miami-Brickell
CUST008629,35,M,Silver,2022,Houston-Heights
CUST008630,57,M,Bronze,2023,NYC-Brooklyn
CUST008631,40,M,Bronze,2022,Houston-Heights
CUST008632,58,F,Bronze,2022,Houston-Heights
CUST008633,27,M,Gold,2023,Chicago-Oak Park
CUST008634,52,F,Gold,2021,Miami-Brickell
CUST008635,28,F,Silver,2022,Chicago-Oak Park
CUST008636,41,F,Bronze,2020,NYC-Brooklyn
CUST008637,41,F,Bronze,2022,NYC-Manhattan
CUST008638,47,F,Bronze,2022,LA-Pasadena
CUST008639,41,M,Bronze,2023,LA-Downtown
CUST008640,27,M,Gold,2022,LA-Pasadena
CUST008641,50,M,Bronze,2020,Chicago-Loop
CUST008642,62,F,Platinum,2023,Phoenix-Central
CUST008643,29,F,Silver,2021,LA-Pasadena
CUST008644,18,M,Bronze,2021,Chicago-Oak Park
CUST008645,44,M,Bronze,2023,Houston-Heights
CUST008646,33,F,Bronze,2022,Houston-Galleria
CUST008647,36,F,Silver,2023,Houston-Heights
CUST008648,45,M,Silver,2021,Houston-Galleria
CUST008649,31,F,Bronze,2020,Houston-Heights
CUST008650,34,F,Bronze,2021,Chicago-Loop
CUST008651,36,F,Bronze,2021,LA-Pasadena
CUST008652,58,F,Bronze,2022,NYC-Brooklyn
CUST008653,38,F,Silver,2021,NYC-Manhattan
CUST008654,20,M,Silver,2020,NYC-Manhattan
CUST008655,21,Other,Bronze,2022,NYC-Manhattan
CUST008656,39,F,Gold,2021,LA-Downtown
CUST008657,22,F,Bronze,2021,Chicago-Loop
CUST008658,18,F,Gold,2021,Miami-Brickell
CUST008659,46,Other,Silver,2021,Chicago-Loop
CUST008660,47,M,Silver,2021,Phoenix-Central
CUST008661,32,M,Bronze,2022,Chicago-Oak Park
CUST008662,42,F,Silver,2022,LA-Downtown
CUST008663,40,M,Silver,2022,Chicago-Loop
CUST008664,46,F,Bronze,2020,LA-Downtown
CUST008665,46,F,Bronze,2020,Houston-Galleria
CUST008666,18,M,Silver,2023,Chicago-Oak Park
CUST008667,34,M,Bronze,2021,NYC-Brooklyn
CUST008668,45,F,Silver,2023,Houston-Galleria
CUST008669,32,M,Bronze,2020,Chicago-Oak Park
CUST008670,38,M,Bronze,2022,NYC-Manhattan
CUST008671,48,M,Silver,2022,Houston-Heights
CUST008672,39,M,Bronze,2022,NYC-Manhattan
CUST008673,59,F,Bronze,2021,Chicago-Loop
CUST008674,53,Other,Bronze,2023,Houston-Galleria
CUST008675,36,F,Gold,2022,Houston-Galleria
CUST008676,35,F,Bronze,2022,Houston-Galleria
CUST008677,18,M,Silver,2023,Houston-Galleria
CUST008678,33,Other,Silver,2020,Chicago-Oak Park
CUST008679,19,F,Bronze,2022,Chicago-Loop
CUST008680,41,F,Bronze,2023,LA-Pasadena
CUST008681,40,M,Bronze,2023,Houston-Heights
CUST008682,47,M,Bronze,2020,Chicago-Loop
CUST008683,57,M,Gold,2023,Houston-Galleria
CUST008684,37,M,Silver,2020,Houston-Galleria
CUST008685,69,M,Gold,2022,Houston-Galleria
CUST008686,41,F,Gold,2022,LA-Downtown
CUST008687,19,M,Bronze,2022,Houston-Galleria
CUST008688,30,M,Silver,2021,NYC-Manhattan
CUST008689,32,F,Bronze,2021,Houston-Galleria
CUST008690,46,F,Silver,2021,Chicago-Loop
CUST008691,24,M,Platinum,2020,Chicago-Loop
CUST008692,33,M,Bronze,2021,Houston-Heights
CUST008693,35,F,Silver,2022,Houston-Heights
CUST008694,31,Other,Bronze,2022,NYC-Brooklyn
CUST008695,49,F,Gold,2022,Chicago-Oak Park
CUST008696,46,M,Bronze,2022,LA-Pasadena
CUST008697,54,F,Bronze,2020,Chicago-Oak Park
CUST008698,33,F,Gold,2023,LA-Pasadena
CUST008699,54,M,Bronze,2021,Chicago-Loop
CUST008700,18,M,Bronze,2020,Phoenix-Central
CUST008701,18,F,Silver,2020,LA-Downtown
CUST008702,21,F,Silver,2023,Miami-Brickell
CUST008703,38,M,Bronze,2022,Phoenix-Central
CUST008704,54,F,Bronze,2021,Chicago-Oak Park
CUST008705,29,F,Bronze,2023,Houston-Heights
CUST008706,31,M,Bronze,2022,LA-Pasadena
CUST008707,34,M,Platinum,2022,Miami-Brickell
CUST008708,46,M,Silver,2021,Houston-Galleria
CUST008709,31,Other,Silver,2021,Houston-Galleria
CUST008710,30,M,Bronze,2021,Miami-Brickell
CUST008711,19,F,Gold,2021,Houston-Heights
CUST008712,29,F,Bronze,2023,Houston-Heights
CUST008713,54,F,Platinum,2020,Miami-Brickell
CUST008714,39,Other,Platinum,2020,NYC-Manhattan
CUST008715,27,F,Platinum,2021,LA-Downtown
CUST008716,55,F,Bronze,2022,Chicago-Loop
CUST008717,29,M,Bronze,2021,NYC-Manhattan
CUST008718,57,M,Silver,2021,NYC-Brooklyn
CUST008719,57,M,Bronze,2020,Chicago-Oak Park
CUST008720,38,F,Bronze,2023,NYC-Brooklyn
CUST008721,18,M,Silver,2022,Phoenix-Central
CUST008722,70,M,Silver,2022,Houston-Galleria
CUST008723,43,M,Bronze,2022,Chicago-Loop
CUST008724,33,F,Bronze,2023,Houston-Heights
CUST008725,51,M,Silver,2021,LA-Downtown
CUST008726,47,M,Bronze,2023,Chicago-Loop
CUST008727,56,F,Silver,2020,Houston-Heights
CUST008728,28,F,Gold,2023,Chicago-Loop
CUST008729,42,F,Gold,2022,Chicago-Oak Park
CUST008730,21,F,Silver,2023,LA-Pasadena
CUST008731,47,F,Silver,2022,Miami-Brickell
CUST008732,37,M,Gold,2021,Miami-Brickell
CUST008733,41,M,Bronze,2022,LA-Pasadena
CUST008734,35,F,Gold,2021,LA-Downtown
CUST008735,34,M,Bronze,2022,LA-Pasadena
CUST008736,25,F,Silver,2020,LA-Downtown
CUST008737,49,F,Bronze,2023,Chicago-Oak Park
CUST008738,58,M,Bronze,2020,Miami-Brickell
CUST008739,30,F,Silver,2022,Miami-Brickell
CUST008740,45,M,Bronze,2023,Chicago-Oak Park
CUST008741,44,M,Bronze,2022,Chicago-Oak Park
CUST008742,38,M,Silver,2022,NYC-Brooklyn
CUST008743,18,F,Silver,2022,LA-Pasadena
CUST008744,19,Other,Silver,2021,Houston-Heights
CUST008745,27,M,Gold,2020,Chicago-Oak Park
CUST008746,18,F,Bronze,2023,Houston-Galleria
CUST008747,57,M,Platinum,2023,Houston-Galleria
CUST008748,43,M,Bronze,2022,Phoenix-Central
CUST008749,37,F,Bronze,2023,Chicago-Oak Park
CUST008750,18,F,Bronze,2023,Houston-Galleria
CUST008751,18,F,Silver,2021,NYC-Manhattan
CUST008752,37,F,Bronze,2021,Phoenix-Central
CUST008753,65,M,Bronze,2022,Chicago-Oak Park
CUST008754,28,F,Silver,2020,Houston-Heights
CUST008755,50,M,Gold,2020,Chicago-Oak Park
CUST008756,31,F,Gold,2020,Houston-Galleria
CUST008757,38,M,Bronze,2022,Chicago-Loop
CUST008758,55,M,Bronze,2022,Phoenix-Central
CUST008759,33,F,Silver,2020,NYC-Manhattan
CUST008760,28,M,Gold,2020,LA-Downtown
CUST008761,57,F,Bronze,2022,LA-Downtown
CUST008762,38,Other,Silver,2022,NYC-Manhattan
CUST008763,53,F,Bronze,2023,Chicago-Loop
CUST008764,28,F,Bronze,2021,NYC-Manhattan
CUST008765,57,Other,Bronze,2022,LA-Pasadena
CUST008766,41,F,Gold,2021,NYC-Brooklyn
CUST008767,44,M,Silver,2023,Chicago-Loop
CUST008768,39,F,Bronze,2023,Chicago-Loop
CUST008769,30,F,Silver,2021,Houston-Galleria
CUST008770,37,F,Bronze,2020,NYC-Manhattan
CUST008771,31,F,Bronze,2020,NYC-Brooklyn
CUST008772,51,M,Gold,2020,Houston-Galleria
CUST008773,35,F,Bronze,2022,NYC-Brooklyn
CUST008774,18,M,Gold,2020,Miami-Brickell
CUST008775,18,F,Gold,2020,Miami-Brickell
CUST008776,18,F,Silver,2021,Chicago-Loop
CUST008777,46,Other,Silver,2023,Houston-Heights
CUST008778,21,M,Gold,2020,Chicago-Oak Park
CUST008779,42,M,Bronze,2020,Chicago-Oak Park
CUST008780,39,M,Silver,2020,Miami-Brickell
CUST008781,37,M,Bronze,2020,Miami-Brickell
CUST008782,44,M,Silver,2020,NYC-Brooklyn
CUST008783,40,F,Silver,2023,LA-Pasadena
CUST008784,18,M,Bronze,2023,LA-Pasadena
CUST008785,33,F,Bronze,2021,LA-Pasadena
CUST008786,43,M,Silver,2020,Miami-Brickell
CUST008787,60,M,Platinum,2020,Houston-Heights
CUST008788,61,F,Silver,2020,NYC-Brooklyn
CUST008789,18,M,Bronze,2023,Houston-Galleria
CUST008790,33,F,Gold,2022,Phoenix-Central
CUST008791,18,F,Gold,2021,LA-Downtown
CUST008792,59,F,Silver,2021,Chicago-Loop
CUST008793,52,F,Bronze,2020,Houston-Galleria
CUST008794,42,F,Bronze,2020,Chicago-Oak Park
CUST008795,40,Other,Bronze,2022,Houston-Heights
CUST008796,57,M,Gold,2022,Phoenix-Central
CUST008797,54,F,Bronze,2020,LA-Downtown
CUST008798,54,F,Silver,2021,Miami-Brickell
CUST008799,44,M,Gold,2023,LA-Pasadena
CUST008800,33,F,Silver,2022,NYC-Manhattan
CUST008801,48,F,Bronze,2020,NYC-Manhattan
CUST008802,49,M,Bronze,2022,LA-Pasadena
CUST008803,35,M,Silver,2023,LA-Pasadena
CUST008804,33,F,Bronze,2021,LA-Downtown
CUST008805,53,M,Bronze,2023,Chicago-Loop
CUST008806,61,M,Bronze,2023,Chicago-Loop
CUST008807,27,F,Silver,2021,LA-Downtown
CUST008808,34,F,Silver,2023,NYC-Brooklyn
CUST008809,42,F,Bronze,2021,NYC-Manhattan
CUST008810,44,M,Silver,2020,LA-Pasadena
CUST008811,30,M,Bronze,2023,Houston-Galleria
CUST008812,64,F,Bronze,2020,Houston-Galleria
CUST008813,43,M,Gold,2021,NYC-Manhattan
CUST008814,45,F,Bronze,2022,Phoenix-Central
CUST008815,62,F,Silver,2022,Houston-Heights
CUST008816,31,M,Bronze,2020,Miami-Brickell
CUST008817,36,F,Bronze,2023,LA-Pasadena
CUST008818,20,F,Silver,2020,LA-Downtown
CUST008819,35,F,Silver,2020,Chicago-Loop
CUST008820,18,F,Silver,2022,Miami-Brickell
CUST008821,48,M,Gold,2023,Chicago-Oak Park
CUST008822,43,F,Gold,2022,LA-Pasadena
CUST008823,34,F,Bronze,2022,LA-Downtown
CUST008824,36,F,Silver,2023,Miami-Brickell
CUST008825,48,M,Silver,2021,LA-Pasadena
CUST008826,22,F,Silver,2022,Houston-Heights
CUST008827,40,F,Bronze,2022,Chicago-Loop
CUST008828,47,M,Platinum,2023,Chicago-Loop
CUST008829,18,M,Bronze,2023,NYC-Brooklyn
CUST008830,47,M,Gold,2020,Miami-Brickell
CUST008831,18,F,Bronze,2023,LA-Pasadena
CUST008832,36,M,Gold,2022,NYC-Manhattan
CUST008833,21,F,Bronze,2023,Houston-Galleria
CUST008834,58,M,Bronze,2020,Houston-Heights
CUST008835,21,M,Bronze,2023,Miami-Brickell
CUST008836,18,M,Silver,2023,Houston-Galleria
CUST008837,39,M,Bronze,2023,NYC-Brooklyn
CUST008838,32,M,Silver,2023,NYC-Manhattan
CUST008839,18,M,Gold,2020,NYC-Manhattan
CUST008840,45,F,Gold,2023,LA-Downtown
CUST008841,18,F,Bronze,2022,Houston-Galleria
CUST008842,23,F,Bronze,2022,Chicago-Loop
CUST008843,29,M,Gold,2021,LA-Downtown
CUST008844,49,M,Platinum,2021,LA-Downtown
CUST008845,56,M,Bronze,2022,Houston-Galleria
CUST008846,53,F,Bronze,2021,Miami-Brickell
CUST008847,35,F,Bronze,2023,LA-Pasadena
CUST008848,18,F,Bronze,2022,NYC-Brooklyn
CUST008849,43,F,Gold,2021,NYC-Brooklyn
CUST008850,58,M,Bronze,2020,Chicago-Oak Park
CUST008851,55,M,Silver,2020,Phoenix-Central
CUST008852,44,F,Bronze,2021,Chicago-Oak Park
CUST008853,21,M,Bronze,2020,Miami-Brickell
CUST008854,30,M,Silver,2022,Chicago-Oak Park
CUST008855,65,M,Silver,2022,LA-Pasadena
CUST008856,18,Other,Bronze,2023,NYC-Brooklyn
CUST008857,21,F,Bronze,2022,NYC-Manhattan
CUST008858,51,M,Bronze,2022,Chicago-Loop
CUST008859,31,M,Gold,2021,Chicago-Oak Park
CUST008860,21,F,Gold,2023,Miami-Brickell
CUST008861,59,M,Silver,2021,NYC-Manhattan
CUST008862,44,M,Platinum,2022,LA-Downtown
CUST008863,32,F,Silver,2022,LA-Downtown
CUST008864,21,M,Bronze,2020,NYC-Manhattan
CUST008865,66,M,Bronze,2022,NYC-Brooklyn
CUST008866,37,F,Gold,2023,Miami-Brickell
CUST008867,57,F,Silver,2022,NYC-Manhattan
CUST008868,50,F,Platinum,2022,Miami-Brickell
CUST008869,30,M,Silver,2021,Houston-Heights
CUST008870,30,M,Gold,2020,Chicago-Oak Park
CUST008871,58,F,Silver,2021,NYC-Brooklyn
CUST008872,58,M,Gold,2023,Phoenix-Central
CUST008873,18,M,Platinum,2021,Phoenix-Central
CUST008874,45,M,Bronze,2020,Miami-Brickell
CUST008875,36,M,Silver,2021,LA-Downtown
CUST008876,23,F,Bronze,2021,NYC-Brooklyn
CUST008877,41,M,Gold,2021,Chicago-Loop
CUST008878,19,F,Silver,2020,LA-Downtown
CUST008879,31,M,Bronze,2021,NYC-Brooklyn
CUST008880,26,F,Bronze,2023,Chicago-Oak Park
CUST008881,31,F,Bronze,2021,NYC-Manhattan
CUST008882,36,M,Bronze,2021,Houston-Heights
CUST008883,23,F,Bronze,2022,NYC-Brooklyn
CUST008884,60,F,Platinum,2020,Phoenix-Central
CUST008885,44,M,Silver,2023,Houston-Heights
CUST008886,63,F,Platinum,2022,Chicago-Loop
CUST008887,35,F,Bronze,2022,Houston-Heights
CUST008888,30,F,Bronze,2020,NYC-Manhattan
CUST008889,62,M,Gold,2020,Miami-Brickell
CUST008890,29,M,Silver,2023,NYC-Manhattan
CUST008891,35,M,Bronze,2021,Houston-Heights
CUST008892,48,M,Gold,2021,Phoenix-Central
CUST008893,20,M,Bronze,2022,Chicago-Oak Park
CUST008894,47,F,Bronze,2020,Chicago-Oak Park
CUST008895,46,M,Silver,2022,LA-Pasadena
CUST008896,55,M,Silver,2022,NYC-Manhattan
CUST008897,50,M,Silver,2023,Houston-Galleria
CUST008898,56,M,Bronze,2020,Houston-Galleria
CUST008899,36,F,Bronze,2020,Chicago-Loop
